task_id,iot_id,task_size_MB,cpu_frequency_GHz,cpu_cycles_per_bit,delay_deadline_ms,Location_Lat,Location_Lon,distance_m,uplink_data_rate_Mbps,uplink_power_transfer_mW,offload_ratio,energy_deadline_mJ,task_gen_time_ms,Priority_Score,closest_mec_uav_id,mec_uav_lat,mec_uav_lon,closest_mec_uav_area,mec_uav_cpu_GHz,mec_uav_obstacle_distance_m,mec_uav_remaining_energy_mAh,mec_uav_weather_condition,mec_uav_wind_speed_mps,mec_uav_visibility_km,mec_uav_precipitation_mmh,mec_uav_humidity_pct,mec_uav_temperature_c
T3352,D213,63.72,1.35,73248.66,1763,23.876389266321297,90.38616412496071,7821.702170738564,0.1066,84.05,0.41,37339236.92,1735707588000.0,0.4865486,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3582,D213,61.42,0.45,236055.1,1699,23.876389266321297,90.38616412496071,7821.702170738564,0.2511753654032093,120.79,0.55,115988033.94,1735733992000.0,0.3561378,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4097,D213,81.98,0.94,107075.47,761,23.876389266321297,90.38616412496071,7821.702170738564,0.0976773634625262,112.9,0.4,70224376.24,1735763164000.0,0.4600329,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4913,D214,89.12,0.98,87124.93,263,23.87188130841554,90.38326778755643,7465.121650864047,0.1624413719415985,111.49,0.47,62116590.09,1735697153000.0,0.35517007,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T419,D214,41.49,0.47,252133.58,633,23.87188130841554,90.38326778755643,7465.121650864047,0.3869546338077446,133.1,0.68,83688177.87,1735711714000.0,0.47420043,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1105,D214,57.47,1.82,62837.21,1320,23.87188130841554,90.38326778755643,7465.121650864047,0.1303572613781421,116.08,0.43,28890035.67,1735720340000.0,0.6881067,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1475,D214,1289.58,1.77,50114.11,232,23.87188130841554,90.38326778755643,7465.121650864047,0.3493761327968964,122.05,0.78,517009231.79,1735768343000.0,0.44582668,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3757,D214,580.95,1.91,44255.8,1263,23.87188130841554,90.38326778755643,7465.121650864047,0.4878185917239063,116.82,0.84,205683256.08,1735708040000.0,0.4035177,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2369,D214,246.24,1.92,56360.03,1161,23.87188130841554,90.38326778755643,7465.121650864047,0.1611424303740183,117.61,0.48,111024750.3,1735698585000.0,0.4463686,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3523,D214,561.0,0.93,97668.61,740,23.87188130841554,90.38326778755643,7465.121650864047,0.1667962555331443,106.07,0.52,438336721.68,1735727730000.0,0.43793002,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T375,D214,84.96,0.82,111544.59,1596,23.87188130841554,90.38326778755643,7465.121650864047,0.4788915954642559,114.37,0.78,75814626.93,1735762438000.0,0.6052306,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4080,D215,552.59,1.94,43070.57,1642,23.87445786574085,90.38294225994892,7741.546680675034,0.3493125600294745,119.76,0.7,190402930.21,1735753224000.0,0.47389075,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3045,D215,578.74,1.71,49869.1,1091,23.87445786574085,90.38294225994892,7741.546680675034,0.3965467629696422,120.43,0.75,230889943.47,1735711308000.0,0.5009871,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4037,D215,506.38,1.56,70820.77,914,23.87445786574085,90.38294225994892,7741.546680675034,0.406181092466257,122.87,0.75,286897772.1,1735762539000.0,0.47013596,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1596,D215,434.3,1.4,66298.15,1661,23.87445786574085,90.38294225994892,7741.546680675034,0.3784361280851495,120.62,0.72,230346292.36,1735767179000.0,0.70978373,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4163,D215,289.77,1.16,101716.8,1946,23.87445786574085,90.38294225994892,7741.546680675034,0.4895589175488507,115.22,0.81,235795817.09,1735727900000.0,0.44996855,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2075,D215,165.09,1.02,112440.25,369,23.87445786574085,90.38294225994892,7741.546680675034,0.1736354274599605,99.32,0.49,148502086.98,1735698969000.0,0.3783568,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2784,D215,1943.15,1.49,72994.84,1879,23.87445786574085,90.38294225994892,7741.546680675034,0.2832662449654931,122.06,0.78,1134719386.77,1735760941000.0,0.4895292,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1098,D215,43.36,1.79,52022.31,368,23.87445786574085,90.38294225994892,7741.546680675034,0.3488352928378868,116.9,0.65,18045498.89,1735696203000.0,0.42682052,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4372,D215,1661.64,0.77,133237.18,496,23.87445786574085,90.38294225994892,7741.546680675034,0.3682675099584361,102.65,0.84,1771137822.2,1735719364000.0,0.55359274,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3838,D216,77.9,0.46,237017.04,1440,23.874690641561568,90.3798830743733,7891.0695221523665,0.14,97.57,0.45,147709019.33,1735742584000.0,0.5298641,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2560,D216,566.95,0.76,138924.94,1615,23.874690641561568,90.3798830743733,7891.0695221523665,0.4439782944446572,106.56,0.79,630107957.86,1735775368000.0,0.5705472,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3034,D216,65.22,1.18,91781.51,1081,23.874690641561568,90.3798830743733,7891.0695221523665,0.4166351955322154,124.44,0.72,47887920.66,1735692740000.0,0.39655006,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T352,D216,680.74,1.75,67039.29,275,23.874690641561568,90.3798830743733,7891.0695221523665,0.1688758339528252,112.2,0.54,365090610.2,1735727119000.0,0.6069338,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4039,D216,2.92,0.78,107696.32,1450,23.874690641561568,90.3798830743733,7891.0695221523665,0.294784805711745,101.45,0.59,2515786.04,1735767209000.0,0.20946921,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T761,D216,383.41,1.75,58496.07,861,23.874690641561568,90.3798830743733,7891.0695221523665,0.1826190211067783,98.95,0.52,179423825.59,1735757117000.0,0.37506655,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3584,D216,673.19,1.65,66273.91,1530,23.874690641561568,90.3798830743733,7891.0695221523665,0.2146493943734847,113.52,0.58,356919467.78,1735750457000.0,0.3350027,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1538,D216,575.11,1.1,100426.8,486,23.874690641561568,90.3798830743733,7891.0695221523665,0.2901061315345303,108.47,0.64,462051655.58,1735694552000.0,0.5897082,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1458,D216,1695.09,1.31,81053.88,583,23.874690641561568,90.3798830743733,7891.0695221523665,0.2927674472186951,101.77,0.77,1099148971.59,1735738074000.0,0.33786714,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4263,D217,588.22,0.87,131086.57,814,23.87411140911364,90.38200401384547,7743.786263885181,0.2894264784131027,121.76,0.65,616861937.64,1735747635000.0,0.48229063,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3163,D217,825.03,1.02,111169.69,1379,23.87411140911364,90.38200401384547,7743.786263885181,0.2949165955443537,112.78,0.68,733746634.73,1735765055000.0,0.63406885,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3288,D217,35.25,0.89,125731.4,789,23.87411140911364,90.38200401384547,7743.786263885181,0.3362588083283578,94.26,0.63,35456254.8,1735709299000.0,0.34978953,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3367,D217,48.26,1.37,81818.7,1261,23.87411140911364,90.38200401384547,7743.786263885181,0.0570681017817336,100.7,0.36,31588563.7,1735762070000.0,0.46018773,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T122,D217,1771.37,0.64,147930.32,511,23.87411140911364,90.38200401384547,7743.786263885181,0.1129200799782888,127.64,0.6,2096314647.51,1735706585000.0,0.52398026,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1337,D217,183.37,1.35,75445.87,1995,23.87411140911364,90.38200401384547,7743.786263885181,0.2616247516835873,116.63,0.58,110676073.46,1735722154000.0,0.60271454,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2474,D217,826.4,1.22,96670.84,413,23.87411140911364,90.38200401384547,7743.786263885181,0.3687757240082817,119.19,0.75,639110257.41,1735759586000.0,0.38369864,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1396,D217,64.02,1.6,57177.6,203,23.87411140911364,90.38200401384547,7743.786263885181,0.2791702666002054,116.75,0.58,29284079.62,1735747331000.0,0.43537524,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T312,D217,1780.84,0.91,98097.8,803,23.87411140911364,90.38200401384547,7743.786263885181,0.3330240811190494,110.9,0.81,1397571889.22,1735763369000.0,0.5517347,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T951,D217,1062.09,0.71,155343.99,1279,23.87411140911364,90.38200401384547,7743.786263885181,0.4868124714541818,116.87,0.89,1319914386.71,1735735496000.0,0.37305367,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1791,D218,71.67,1.87,58121.31,235,23.87526094949376,90.38466180792086,7758.394495809207,0.3785296119248953,102.04,0.68,33324434.3,1735766220000.0,0.4125756,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T401,D218,1202.08,1.53,72664.85,1190,23.87526094949376,90.38466180792086,7758.394495809207,0.4729399962328617,111.91,0.89,698791703.1,1735759569000.0,0.5547927,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T220,D218,295.86,0.93,111293.82,655,23.87526094949376,90.38466180792086,7758.394495809207,0.0585524720229848,115.29,0.39,263419116.68,1735702522000.0,0.5766246,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1417,D218,479.11,1.21,91674.7,406,23.87526094949376,90.38466180792086,7758.394495809207,0.2512213558313224,109.69,0.6,351378124.14,1735742223000.0,0.55990225,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4194,D218,690.88,0.21,402900.16,433,23.87526094949376,90.38466180792086,7758.394495809207,0.2095320393042341,120.01,0.58,2226845300.33,1735742079000.0,0.42167222,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T322,D218,1072.63,0.45,194853.08,802,23.87526094949376,90.38466180792086,7758.394495809207,0.3674858855350295,96.47,0.77,1672042073.6,1735718784000.0,0.38439542,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2183,D218,631.1,0.19,505703.74,399,23.87526094949376,90.38466180792086,7758.394495809207,0.4682463937176087,121.91,0.83,2553197042.51,1735736586000.0,0.66588765,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1573,D218,1047.14,0.38,221083.89,1817,23.87526094949376,90.38466180792086,7758.394495809207,0.138,127.43,0.55,1852046276.6,1735738409000.0,0.5288189,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1359,D218,455.59,0.12,891296.47,1137,23.87526094949376,90.38466180792086,7758.394495809207,0.1179,104.71,0.46,3248526070.14,1735737990000.0,0.34131226,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1594,D218,21.82,0.62,165596.28,698,23.87526094949376,90.38466180792086,7758.394495809207,0.35277600496791,121.87,0.65,28906486.64,1735731529000.0,0.49518073,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T985,D219,586.5,1.13,98761.38,889,23.87535598657714,90.38371036610472,7804.022752439929,0.2057245326514888,101.35,0.56,463388394.96,1735764883000.0,0.5965211,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2464,D219,738.95,1.94,53554.8,1679,23.87535598657714,90.38371036610472,7804.022752439929,0.14135938640161,102.88,0.52,316594555.68,1735737943000.0,0.39527264,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2759,D219,1477.28,0.51,226878.93,683,23.87535598657714,90.38371036610472,7804.022752439929,0.4796214783045668,121.03,0.93,2681309645.68,1735743242000.0,0.26962307,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T316,D219,1876.17,5.0,132631.48,10000,23.87535598657714,90.38371036610472,7804.022752439929,0.0563175127252459,98.71,0.42,663571210.22,1735744951000.0,0.49367106,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2992,D219,665.72,1.91,46809.28,1282,23.87535598657714,90.38371036610472,7804.022752439929,0.1732908666309821,101.17,0.54,249294991.05,1735697744000.0,0.48875502,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2654,D219,444.28,1.45,73777.38,1198,23.87535598657714,90.38371036610472,7804.022752439929,0.1992629844250994,113.0,0.54,262222515.09,1735704303000.0,0.3384865,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3719,D219,68.3,0.66,169417.16,544,23.87535598657714,90.38371036610472,7804.022752439929,0.4022518277121392,99.62,0.7,92569536.22,1735712762000.0,0.31859002,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3149,D219,363.68,1.04,78535.99,1085,23.87535598657714,90.38371036610472,7804.022752439929,0.3027834821752969,134.06,0.64,228495750.75,1735755911000.0,0.41373688,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1289,D220,104.11,0.87,110837.43,236,23.87769274683496,90.3831882385302,8064.934902027175,0.1977680700902112,106.02,0.5,92314278.7,1735721423000.0,0.36438283,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2151,D220,1391.33,1.61,64782.52,1444,23.87769274683496,90.3831882385302,8064.934902027175,0.1263890474539314,94.87,0.57,721070908.41,1735705108000.0,0.48236802,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3762,D220,604.27,1.99,55401.69,1374,23.87769274683496,90.3831882385302,8064.934902027175,0.1480463196715282,102.16,0.51,267820633.73,1735710246000.0,0.5804955,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4770,D220,57.661,0.01,65645.15,50,23.87769274683496,90.3831882385302,8064.934902027175,0.0965,93.99,0.52,605626399.06,1735721932000.0,0.40804663,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4214,D220,1915.66,1.33,68494.95,1313,23.87769274683496,90.3831882385302,8064.934902027175,0.4265889852439635,111.67,0.92,1049704287.34,1735768890000.0,0.5534766,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T191,D220,918.34,0.58,180460.0,1226,23.87769274683496,90.3831882385302,8064.934902027175,0.1292,104.09,0.52,1325789091.2,1735774098000.0,0.51608366,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2527,D220,30.99,1.05,83243.87,711,23.87769274683496,90.3831882385302,8064.934902027175,0.4203709428196704,129.72,0.72,20637820.25,1735728121000.0,0.3778923,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1948,D220,1950.57,0.76,144304.05,960,23.87769274683496,90.3831882385302,8064.934902027175,0.1126293380705691,117.8,0.62,2251801206.47,1735755146000.0,0.3569894,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4548,D220,599.25,1.98,48925.99,1637,23.87769274683496,90.3831882385302,8064.934902027175,0.4576585524682849,127.54,0.81,234551196.06,1735693439000.0,0.4656844,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T942,D221,44.15,1.05,102759.07,1247,23.875148998458144,90.38442708068506,7755.563323865165,0.3553298580719711,108.86,0.65,36294503.52,1735710983000.0,0.4236464,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T175,D221,764.04,0.75,159970.69,950,23.875148998458144,90.38442708068506,7755.563323865165,0.2084147599624177,109.57,0.58,977792047.9,1735748056000.0,0.31828037,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4310,D221,1332.65,1.36,61079.39,487,23.875148998458144,90.38442708068506,7755.563323865165,0.2267122592559111,100.96,0.66,651179592.67,1735753404000.0,0.37870517,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3530,D221,1925.98,0.99,119443.92,566,23.875148998458144,90.38442708068506,7755.563323865165,0.1780520405319726,110.05,0.68,1840372808.33,1735689843000.0,0.38137612,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4131,D221,45.43,0.33,310190.03,1063,23.875148998458144,90.38442708068506,7755.563323865165,0.1450805184467811,112.07,0.45,112735464.5,1735703184000.0,0.45043305,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3825,D221,362.31,1.01,95235.36,1461,23.875148998458144,90.38442708068506,7755.563323865165,0.4599806897980159,133.57,0.79,276037786.25,1735728625000.0,0.36314413,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3621,D221,40.14,0.16,626848.6,1661,23.875148998458144,90.38442708068506,7755.563323865165,0.132989337805441,108.88,0.43,201293622.43,1735731569000.0,0.3620216,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4412,D221,78.39,0.97,123450.34,364,23.875148998458144,90.38442708068506,7755.563323865165,0.1408,103.24,0.45,77418177.22,1735707756000.0,0.45670393,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4108,D221,34.01,1.43,82958.99,1384,23.875148998458144,90.38442708068506,7755.563323865165,0.2121187604136188,113.2,0.51,22571482.0,1735726340000.0,0.49061307,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4001,D221,827.37,0.87,116517.0,766,23.875148998458144,90.38442708068506,7755.563323865165,0.4929434006542988,120.13,0.87,771221362.32,1735736756000.0,0.4989355,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4801,D221,1176.59,0.39,209691.74,1797,23.875148998458144,90.38442708068506,7755.563323865165,0.2592127517456368,109.9,0.68,1973769634.93,1735713879000.0,0.49045822,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2242,D222,27.6,0.94,104090.55,219,23.87686295589701,90.38317135524616,7979.919476914078,0.2099061459507159,118.42,0.51,22983193.44,1735712636000.0,0.54914117,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3488,D222,1087.94,0.62,187108.0,205,23.87686295589701,90.38317135524616,7979.919476914078,0.4993477312161442,129.38,0.9,1628498220.16,1735741948000.0,0.3303963,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3323,D222,89.51,0.21,493615.22,738,23.87686295589701,90.38317135524616,7979.919476914078,0.3830188101745132,117.24,0.68,353467986.74,1735708074000.0,0.40127254,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T4460,D222,467.46,0.77,109235.61,933,23.87686295589701,90.38317135524616,7979.919476914078,0.475081390327679,121.61,0.81,408506226.0,1735743087000.0,0.5234771,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2354,D222,121.81,1.13,101605.45,697,23.87686295589701,90.38317135524616,7979.919476914078,0.162015360881664,102.11,0.47,99012478.92,1735730245000.0,0.516161,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3643,D222,1817.67,0.63,142358.39,744,23.87686295589701,90.38317135524616,7979.919476914078,0.3893883584525241,132.67,0.87,2070084598.01,1735696120000.0,0.17594716,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2847,D222,81.71,0.3,331647.25,1259,23.87686295589701,90.38317135524616,7979.919476914078,0.4507907228348775,133.31,0.75,216791174.38,1735741480000.0,0.3795955,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T926,D222,387.72,0.76,109712.04,1973,23.87686295589701,90.38317135524616,7979.919476914078,0.2882130650721377,125.93,0.62,340300417.19,1735746263000.0,0.5976049,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T3391,D223,1.6,1.45,60612.21,391,23.87415316449509,90.38179692991456,7756.495772194165,0.2407472791817888,110.51,0.54,775836.29,1735742008000.0,0.58994055,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T1881,D223,1375.14,0.24,430596.75,1751,23.87415316449509,90.38179692991456,7756.495772194165,0.1831808179402143,112.42,0.62,4737046518.36,1735719244000.0,0.5118256,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2755,D223,20.58,1.01,96850.92,1312,23.87415316449509,90.38179692991456,7756.495772194165,0.305274096435742,118.85,0.6,15945535.47,1735713256000.0,0.6460687,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
T2165,D223,1914.47,1.14,86144.08,737,23.87415316449509,90.38179692991456,7756.495772194165,0.1364630164699469,111.48,0.63,1319362054.7,1735725819000.0,0.47454882,U2,23.874955,90.38319,Uttara,2.89,71.7,18146,thunderstorm,16.5,1.9,76.6,94,31.3
